"message_id","message","message_utc","from_id","date","time"
"94","Hoje é dia de forrar com a gente","2023-01-17 13:46:41","757981397","2023-01-17","13:46:41"
"93","Bom dia!!! ⚽️","2023-01-17 13:45:44","757981397","2023-01-17","13:45:44"
"97","Jogos que vamos trabalhar hoje!!","2023-01-17 14:15:57","757981397","2023-01-17","14:15:57"
"190","🆘 Atentos 🆘
Sinal em alguns instantes","2023-01-17 17:02:28","757981397","2023-01-17","17:02:28"
"191","https://br.betano.com/live/raja-de-casablanca-mco-mouloudia-oujda-botola-pro/31296272

https://www.bet365.com/#/IP/EV15850874112C1

❌❌❌RED❌❌❌","2023-01-17 17:29:57","1789667585","2023-01-17","17:29:57"
"192","https://br.betano.com/live/oud-heverlee-leuven-kas-eupen-1a-pro-league/31076098

https://www.bet365.com/#/IP/EV15850874182C1

⚽️ BLACKTIPS ⚽️
 ✅ ✅ ✅  G R E E N  ✅ ✅ ✅
✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅","2023-01-17 17:48:22","1789667585","2023-01-17","17:48:22"
"194","Nossa cara hoje ta complicado, todos os jogos que separamos está saindo gol antes dos 5min!","2023-01-17 18:08:19","1789667585","2023-01-17","18:08:19"
"195","https://br.betano.com/live/maccabi-petah-tikva-hapoel-ramat-gan-liga-leumit/31387052

https://www.bet365.com/#/IP/EV15850901012C1

⚽️ BLACKTIPS ⚽️
 ✅ ✅ ✅  G R E E N  ✅ ✅ ✅
✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅","2023-01-17 19:14:40","1789667585","2023-01-17","19:14:40"
"196","Jogo tava muito bom, análise não falha!!!","2023-01-17 19:18:58","1789667585","2023-01-17","19:18:58"
"197","Betano não queria deixar a gente por esse valor, fomos falir a Bet365 ne rs","2023-01-17 19:26:40","1789667585","2023-01-17","19:26:40"
"198","Quem pegou esse green manda pra gente 👉 @BlackTipsSuporte","2023-01-17 19:35:42","1789667585","2023-01-17","19:35:42"
"199","https://br.betano.com/live/napoli-us-cremonese-copa-de-italia/29001689

https://www.bet365.com/#/IP/EV15850925562C1/

⚽️ BLACKTIPS ⚽️
 ✅ ✅ ✅  G R E E N  ✅ ✅ ✅
✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅","2023-01-17 20:21:15","1789667585","2023-01-17","20:21:15"
"201","Estamos no 3x1 e green foi só de odd alta","2023-01-17 20:48:15","1789667585","2023-01-17","20:48:15"
"202","Vamos ficar de olho nesses jogos agora para mais oportunidades ✅","2023-01-17 20:48:15","1789667585","2023-01-17","20:48:15"
"203","https://br.betano.com/live/swansea-city-bristol-city/31195801/

https://www.bet365.com/#/IP/EV15850924302C1

⚽️ BLACKTIPS ⚽️
 ✅ ✅ ✅  G R E E N  ✅ ✅ ✅
✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅","2023-01-17 20:56:34","1789667585","2023-01-17","20:56:34"
"204","Entrar baixo para não tirar todo nosso lucro do dia em pessoal!!!","2023-01-17 20:58:56","1789667585","2023-01-17","20:58:56"
"206","BlackTips a melhor!!! não tem jeito 🟩","2023-01-17 21:05:20","1789667585","2023-01-17","21:05:20"
"207","Prints la no privado pra quem pegou os greens de hoje 👇👇👇

@BlackTipsSuporte","2023-01-17 21:06:03","1789667585","2023-01-17","21:06:03"
"210","Não tem jeito!","2023-01-17 21:31:19","1789667585","2023-01-17","21:31:19"
