"message_id","message","message_utc","from_id","date","time"
"15831","""Eu não sei que curso os outros podem tomar;  mas quanto a mim, dê-me liberdade ou dê-me a morte!""

Patrick Henry

---

Patrick Henry (1736 - 1799) foi uma figura proeminente na Revolução Americana, conhecido e lembrado por seu discurso ""Give me liberty or give me death"" (""Dê-me a liberdade ou a morte"").","2022-11-15 00:12:26","1404330701","2022-11-15","00:12:26"
"15832","DÊ-ME A LIBERDADE OU DÊ-ME A MORTE!

Discurso de Patrick Henry em 1775 na convenção da Virgínia apoiando a insurgência americana contra a coroa britânica.

👇🏻👇🏻👇🏻

""Nenhum homem pensa mais do que eu no patriotismo, bem como nas habilidades, dos muito dignos cavalheiros que acabaram de se dirigir à Câmara. Porém, homens diferentes costumam ver o mesmo assunto sob diferentes luzes; e, portanto, espero que não seja considerado desrespeitoso para com aqueles cavalheiros se, alimentando como faço opiniões de caráter muito oposto ao deles, expressar meus sentimentos livremente e sem reservas. Não é hora para cerimônia. A questão perante a Câmara é de enorme importância para este país. De minha parte, considero nada menos que uma questão de liberdade ou escravidão; e devido à magnitude do assunto deve haver liberdade de debate. Só assim podemos esperar chegar à verdade e cumprir a grande responsabilidade que temos para com Deus e nosso país. Se eu retivesse minhas opiniões em tal momento, por medo de ofender, eu me consideraria culpado de traição à minha pátria e de um ato de deslealdade para com a Majestade do Céu, que reverencio acima de todos os reis terrenos.

Senhor Presidente, é natural ao homem se entregar à ilusão da esperança. Estamos propensos a fechar os olhos contra uma verdade dolorosa e ouvir o canto daquela sereia até que ela nos transforme em bestas. Seria este o papel dos sábios, engajados em uma grande e árdua luta pela liberdade? Estamos dispostos a fazer parte do número daqueles que, tendo olhos, não vêem e, tendo ouvidos, não ouvem, as coisas que dizem respeito à sua salvação temporal? De minha parte, qualquer que seja a angústia de espírito que custe, estou disposto a conhecer toda a verdade; saber o pior e me preparar para ele.

Eu tenho apenas uma luz pela qual meus passos são guiados, e essa é a luz da experiência. Não conheço nenhuma maneira de julgar o futuro a não ser pelo passado. E, a julgar pelo passado, gostaria de saber o que houve na conduta do ministério britânico nos últimos dez anos para justificar as esperanças com que os senhores se contentaram em consolar a si mesmos e à Câmara. Foi aquele sorriso insidioso com que nossa petição foi recebida ultimamente? Não confie, senhor;  será uma armadilha para seus pés. Não se deixem trair com um beijo.  Perguntem-se como esta graciosa recepção de nossa petição se encaixa com aqueles preparativos bélicos que cobrem nossas águas e escurecem nossa terra. As frotas e os exércitos são necessários para um trabalho de amor e reconciliação? Temos nos mostrado tão relutantes em nos reconciliar que a força deve ser chamada para reconquistar nosso amor? Não nos enganemos, senhores. Estes são instrumentos de guerra e subjugação; os últimos argumentos aos quais os reis recorrem. Eu pergunto aos cavalheiros, aos senhores, o que significa esta ordem marcial, seu propósito não é de nos forçar à submissão? Os cavalheiros podem atribuir qualquer outro possível motivo para isso? A Grã-Bretanha tem algum inimigo, neste pedaço do mundo, para criar toda essa acumulação de navios e tropas? Não, senhores, ela não tem nenhum. Eles são para nós: eles não podem ser para qualquer outro. Eles são enviados para atar e rebitar sobre nós aquelas correntes que o ministério britânico há tanto tempo forja. E o que temos para nos opor a eles? Vamos tentar argumentar?  Senhores, nós temos tentado isso nos últimos dez anos. Temos algo novo dizer sobre o assunto? Nada. Analisamos o assunto sob todos os ângulos possíveis; mas foi em vão.  Devemos recorrer a súplicas e humilhações? Que termos encontraremos que ainda não tenham sido esgotados? Senhores, não nos deixemos, enganar, eu lhes suplico.  Senhores, fizemos tudo o que podia ser feito para evitar a tempestade que agora se aproxima. Fizemos uma petição; temos protestado; nós suplicamos; nos prostramos diante do trono e imploramos sua interposição para conter as mãos tirânicas do ministério e do Parlamento.","2022-11-15 00:12:40","1404330701","2022-11-15","00:12:40"
"15833","Nossas petições foram desprezadas; nossos protestos trouxeram violência e insultos adicionais; nossas súplicas foram desconsideradas; e fomos rejeitados, com desprezo, pelo pé do trono! Em vão, depois dessas coisas, podemos nutrir a afeiçoada esperança de paz e reconciliação. Não há mais espaço para esperança. Se quisermos ser livres, se quisermos preservar invioláveis ​​os direitos inestimáveis ​​pelos quais lutamos há tanto tempo, se não pretendemos vilmente abandonar a nobre luta em que estamos há tanto tempo engajados e com a qual nos comprometemos a nunca abandonar até que o glorioso objetivo de nossa disputa seja alcançado - então devemos lutar! Repito, senhores, devemos lutar! Um apelo às armas e ao Deus dos exércitos é tudo o que nos resta!  

Eles nos dizem, senhores, que somos fracos;  incapazes de lidar com um adversário tão formidável. Mas quando seremos mais fortes? Será na próxima semana ou no próximo ano? Será quando estivermos totalmente desarmados e quando uma guarda britânica estiver estacionada em cada casa? Conseguiremos reunir forças pela irresolução e inação? Devemos adquirir os meios de resistência eficaz deitando-nos de costas e abraçando o fantasma ilusório da esperança, até que nossos inimigos nos amarrem de pés e mãos? Senhores, não somos fracos se fizermos uso adequado dos meios que o Deus do universo colocou em nosso poder. Os milhões de pessoas, armadas na santa causa da liberdade, e em um país como o que possuímos, são invencíveis por qualquer força que nosso inimigo possa enviar contra nós. Além disso, senhores, não lutaremos sozinhos. Existe um Deus justo que preside os destinos das nações, e que levantará amigos para lutar nossas batalhas conosco. A batalha, senhores, não é apenas para os fortes; é também para o vigilante, o ativo, o corajoso. Além disso, senhores, não temos eleições.  Se tivéssemos a base suficiente para desejá-lo, agora é tarde demais para nos aposentarmos da competição. Não há recuo senão em submissão e escravidão! Nossas correntes foram forjadas! Seu barulho pode ser ouvido nas planícies de Boston! A guerra é inevitável — e que venha!  Repito, senhores, que venha! É em vão, senhores, atenuar o assunto. Os cavalheiros podem gritar, Paz, Paz - mas não há paz. A guerra já começou! O próximo vendaval que soprar do norte trará aos nossos ouvidos o estrondo de armas retumbantes! Nossos irmãos já estão no campo!  Por que estamos nós aqui ocioso? O que é que os cavalheiros desejam? O que eles teriam? A vida é tão cara, ou a paz tão doce, a ponto de ser comprada ao preço de correntes e escravidão? Proíba isso, Deus Todo-Poderoso!  Eu não sei que curso os outros podem tomar;  mas quanto a mim, dê-me liberdade ou dê-me a morte!""","2022-11-15 00:12:47","1404330701","2022-11-15","00:12:47"
"15834","😱😱😱😱","2022-11-15 00:14:56","1588488019","2022-11-15","00:14:56"
"15835","https://youtu.be/59AlYh8ComE","2022-11-15 04:56:49","1588488019","2022-11-15","04:56:49"
"15836","Revolta 🇧🇷 

Uma mulher foi executada com um tiro na cabeça por traficantes, por apoiar e ter feito campanha para o Presidente Bolsonaro, os bandidos jogaram os panfletos e adesivos em cima do corpo e ainda debocharam da falecida; Um rapaz no Rio Grande do Norte foi morto com 17 tiros por ser apoiador do Presidente Bolsonaro; Um casal foram brutalmente chicoteados e espancados no meio da rua por bandidos, por serem apoiadores e eleitores do Presidente Bolsonaro. 

Eu vou sempre dizer, QUANDO FOR PRECISO A GUERRA

Se queres paz, então se prepare para a guerra 🇧🇷","2022-11-15 05:17:09","1829581223","2022-11-15","05:17:09"
"15843","E então, o Argentino fez mas uma descoberta no sistema eleitoral do Brasil, que NÃO TEM SIGILO DO VOTO, o TSE sabe quem voto em quem.","2022-11-15 14:02:52","1829581223","2022-11-15","14:02:52"
"15838","https://youtu.be/p8VrgZwo_qg","2022-11-15 09:59:53","1647128891","2022-11-15","09:59:53"
"15839","Bom dia, professor!

""Nunca siga a maioria.""

https://youtu.be/VQKnFJEYguE","2022-11-15 11:07:51","926560611","2022-11-15","11:07:51"
"15844","Para surpresa de ninguém, o movimento já começa a agir. Consequência natural para quem votou no império do crime.

https://direitaonline.com.br/mst-anuncia-invasao-de-duas-fazendas-na-bahia/","2022-11-15 15:42:27","926560611","2022-11-15","15:42:27"
